"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171C1 A002D","315 S POPE ST","8/16/2019","$175,000.00","Qualified","FM","0","Residential","1968","1224","$142.97","5037R-WILLIAMSBURG"
"171C1 A002C","315 S POPE ST","5/5/2016","$133,000.00","Qualified","FM","0","Residential","1968","1224","$108.66","5037R-WILLIAMSBURG"
"171C1 A002F","315 S POPE ST","11/20/2015","$132,000.00","Qualified","FM","0","Residential","1968","1224","$107.84","5037R-WILLIAMSBURG"
"171C1 A002F","315 S POPE ST","5/4/2016","$145,000.00","Qualified","FM","0","Residential","1968","1224","$118.46","5037R-WILLIAMSBURG"
