"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"122B4 J003C","500 DEARING ST 3","1/3/2014","$145,000.00","Qualified","FM","0","Residential","2002","1166","$124.36","5121R-TUDOR TERRACE"
"122B4 J003C","500 DEARING ST 3","8/3/2021","$312,000.00","Qualified","FM","0","Residential","2002","1166","$267.58","5121R-TUDOR TERRACE"
"122B4 J003D","500 DEARING ST 4","8/24/2018","$185,400.00","Qualified","FM","0","Residential","2002","1166","$159.01","5121R-TUDOR TERRACE"
"122B4 J003D","500 DEARING ST 4","2/15/2021","$265,000.00","Qualified","FM","0","Residential","2002","1166","$227.27","5121R-TUDOR TERRACE"
"122B4 J003F","500 DEARING ST 6","9/27/2016","$161,000.00","Qualified","FM","0","Residential","2002","1166","$138.08","5121R-TUDOR TERRACE"
"122B4 J003F","500 DEARING ST 6","8/21/2020","$280,000.00","Qualified","FM","0","Residential","2002","1166","$240.14","5121R-TUDOR TERRACE"
"122B4 J003A","500 DEARING ST 1","2/24/2016","$161,000.00","Qualified","FM","0","Residential","2002","1166","$138.08","5121R-TUDOR TERRACE"
"122B4 J003A","500 DEARING ST 1","6/29/2020","$267,500.00","Qualified","FM","0","Residential","2002","1166","$229.42","5121R-TUDOR TERRACE"
"122B4 J003E","500 DEARING ST 5","6/10/2016","$160,000.00","Qualified","FM","0","Residential","2002","1166","$137.22","5121R-TUDOR TERRACE"
"122B4 J003E","500 DEARING ST 5","5/29/2019","$222,500.00","Qualified","FM","0","Residential","2002","1166","$190.82","5121R-TUDOR TERRACE"
"122B4 J003B","500 DEARING ST 2","5/28/2019","$220,000.00","Qualified","FM","0","Residential","2002","1166","$188.68","5121R-TUDOR TERRACE"
