"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"114D4 B007","693 BOULEVARD","12/31/2020","$450,000.00","Qualified","FM","0.19","Residential","1930","2872","$156.69","4007R-BOULEVARD"
"114D1 B012","157 CHATTOOGA AVE","2/27/2015","$119,000.00","Qualified","FM","0.23","Residential","1947","1302","$91.40","4007R-BOULEVARD"
"114D1 B012","157 CHATTOOGA AVE","12/18/2020","$310,000.00","Qualified","FM","0.23","Residential","1947","1302","$238.10","4007R-BOULEVARD"
"114D1 I013","140 LAKEVIEW ST","12/4/2020","$207,500.00","Qualified","FM","0.07","Residential","1947","1004","$206.67","4007R-BOULEVARD"
"114D1 B004","947 N CHASE ST","12/3/2020","$285,000.00","Qualified","FM","0.12","Residential","2002","1456","$195.74","4007R-BOULEVARD"
"114D1 H007","165 LAKEVIEW ST","2/27/2019","$140,000.00","Qualified","FM","0.14","Residential","1960","1673","$83.68","4007R-BOULEVARD"
"114D1 H007","165 LAKEVIEW ST","11/6/2020","$414,900.00","Qualified","FM","0.14","Residential","1960","1673","$248.00","4007R-BOULEVARD"
"114C2 E009","290 BOULEVARD HTS","10/8/2014","$125,000.00","Qualified","LM","0.35","Residential","2015","2449","$51.04","4007R-BOULEVARD"
"114C2 E009","290 BOULEVARD HTS","12/15/2015","$125,000.00","Qualified","LM","0.35","Residential","2015","2449","$51.04","4007R-BOULEVARD"
"114C2 E009","290 BOULEVARD HTS","11/5/2020","$710,000.00","Qualified","FM","0.35","Residential","2015","2449","$289.91","4007R-BOULEVARD"
"114D4 B016","360 DUBOSE AVE","10/29/2020","$180,000.00","Qualified","FM","0.12","Residential","1935","1132","$159.01","4007R-BOULEVARD"
"114D4 A008","467 BOULEVARD","10/16/2020","$585,000.00","Qualified","FM","0.25","Residential","1935","3349","$174.68","4007R-BOULEVARD"
"163C3 B004","163 NANTAHALA AVE","10/2/2020","$350,000.00","Qualified","FM","0.46","Residential","1925","2340","$149.57","4007R-BOULEVARD"
"114D4 B015","374 DUBOSE AVE","7/31/2015","$154,787.00","Qualified","FM","0.12","Residential","1940","1384","$111.84","4007R-BOULEVARD"
"114D4 B015","374 DUBOSE AVE","9/25/2020","$380,000.00","Qualified","FM","0.12","Residential","1940","1384","$274.57","4007R-BOULEVARD"
"114D3 A014","230 NACOOCHEE AVE","11/7/2014","$226,000.00","Qualified","FM","0.21","Residential","1940","1237","$182.70","4007R-BOULEVARD"
"114D3 A014","230 NACOOCHEE AVE","9/15/2020","$349,900.00","Qualified","FM","0.21","Residential","1940","1237","$282.86","4007R-BOULEVARD"
"114D1 A022","742 BOULEVARD","8/31/2020","$590,000.00","Qualified","FM","0.37","Residential","1956","2305","$255.97","4007R-BOULEVARD"
"114D4 B042","155 CAIN ST","8/24/2020","$515,000.00","Qualified","FM","0.16","Residential","2008","2109","$244.19","4007R-BOULEVARD"
"114D4 B041","145 CAIN ST","4/14/2015","$492,500.00","Qualified","FM","0.18","Residential","2008","2947","$167.12","4007R-BOULEVARD"
"114D4 B041","145 CAIN ST","8/24/2020","$680,000.00","Qualified","FM","0.18","Residential","2008","2947","$230.74","4007R-BOULEVARD"
"114C2 H001","190 NANTAHALA EXT","5/31/2017","$179,000.00","Qualified","FM","0.17","Residential","1920","924","$193.72","4007R-BOULEVARD"
"114C2 H001","190 NANTAHALA EXT","8/21/2020","$243,233.00","Qualified","FM","0.17","Residential","1920","924","$263.24","4007R-BOULEVARD"
"114C2 F004","1350 BOULEVARD","7/2/2020","$320,000.00","Qualified","FM","0.3","Residential","1958","1217","$262.94","4007R-BOULEVARD"
"163C3 D026","172 GRADY AVE","6/16/2020","$450,000.00","Qualified","FM","0.24","Residential","1898","1543","$291.64","4007R-BOULEVARD"
"114D4 B035","325 LYNDON AVE","6/12/2020","$441,800.00","Qualified","FM","0.1","Residential","2007","1547","$285.59","4007R-BOULEVARD"
"114D2 A004","646 BOULEVARD","4/20/2020","$538,000.00","Qualified","FM","0.46","Residential","1913","2034","$264.50","4007R-BOULEVARD"
"114C4 C006B","238 YONAH AVE","4/10/2020","$499,000.00","Qualified","FM","0.21","Residential","2005","2534","$196.92","4007R-BOULEVARD"
"114D3 G008A","1091 BOULEVARD","11/23/2015","$140,000.00","Qualified","FM","0.41","Commercial","1960","835","$167.66","4007R-BOULEVARD"
"114D4 C002","315 DUBOSE AVE","8/31/2017","$150,000.00","Qualified","FM","0.11","Residential","1940","802","$187.03","4007R-BOULEVARD"
"114D4 C002","315 DUBOSE AVE","1/9/2020","$225,000.00","Qualified","FM","0.11","Residential","1940","802","$280.55","4007R-BOULEVARD"
"114D4 A030","160 VIRGINIA AVE","12/19/2019","$580,000.00","Qualified","FM","0.24","Residential","1940","2812","$206.26","4007R-BOULEVARD"
"114C4 C001B","1185 BOULEVARD","12/17/2019","$375,000.00","Qualified","FM","0.2","Residential","2005","1692","$221.63","4007R-BOULEVARD"
"114D4 B042C","185 CAIN ST","3/2/2015","$399,000.00","Qualified","FM","0.17","Residential","2009","2394","$166.67","4007R-BOULEVARD"
"114D4 B042C","185 CAIN ST","11/27/2019","$545,000.00","Qualified","FM","0.17","Residential","2009","2394","$227.65","4007R-BOULEVARD"
"114D1 G002","635 NANTAHALA AVE","11/6/2019","$373,000.00","Qualified","FM","0.19","Residential","1913","1470","$253.74","4007R-BOULEVARD"
"114D1 F012","648 NANTAHALA AVE","11/1/2019","$233,100.00","Qualified","FM","0.12","Residential","1920","1018","$228.98","4007R-BOULEVARD"
"114D1 B007","975 N CHASE ST","10/25/2019","$203,585.00","Qualified","FM","0.08","Residential","1946","770","$264.40","4007R-BOULEVARD"
"114D4 C003","321 DUBOSE AVE","10/21/2019","$740,000.00","Qualified","FM","0.34","Historical","1935","512","$245.03","4007R-BOULEVARD"
"114D2 E006","350 NANTAHALA AVE","7/2/2015","$90,000.00","Qualified","LM","0.42","Residential","2015","2164","$41.59","4007R-BOULEVARD"
"114D2 E006","350 NANTAHALA AVE","12/18/2015","$509,740.00","Qualified","FM","0.42","Residential","2015","2164","$235.55","4007R-BOULEVARD"
"114D2 E006","350 NANTAHALA AVE","10/11/2019","$650,000.00","Qualified","FM","0.42","Residential","2015","2164","$300.37","4007R-BOULEVARD"
"114C2 C009","112 POUND ST","4/29/2015","$160,000.00","Qualified","LM","0.1","Residential","2015","2527","$63.32","4007R-BOULEVARD"
"114C2 C009","112 POUND ST","7/1/2016","$407,500.00","Qualified","FM","0.1","Residential","2015","2527","$161.26","4007R-BOULEVARD"
"114C2 C009","112 POUND ST","7/25/2017","$465,000.00","Qualified","FM","0.1","Residential","2015","2527","$184.01","4007R-BOULEVARD"
"114C2 C009","112 POUND ST","9/26/2019","$519,250.00","Qualified","FM","0.1","Residential","2015","2527","$205.48","4007R-BOULEVARD"
"163C3 B008","296 BOULEVARD","5/31/2019","$789,900.00","Qualified","FM","0.48","Residential","1915","3209","$246.15","4007R-BOULEVARD"
"171A1 D006","120 GRADY AVE","12/5/2014","$860,000.00","Qualified","FM","0.7","Residential","2005","1782","$121.49","4007R-BOULEVARD"
"114C2 H007","597 SATULA AVE","3/20/2019","$210,000.00","Qualified","FM","0.34","Residential","1991","1488","$141.13","4007R-BOULEVARD"
"114D1 B014","187 CHATTOOGA AVE","8/15/2019","$217,000.00","Qualified","FM","0.25","Residential","1950","2080","$104.33","4007R-BOULEVARD"
"163C3 C021","157 GRADY AVE","6/30/2015","$370,000.00","Qualified","FM","0.28","Residential","1940","1674","$221.03","4007R-BOULEVARD"
"163C3 C021","157 GRADY AVE","8/2/2019","$472,000.00","Qualified","FM","0.28","Residential","1940","1674","$281.96","4007R-BOULEVARD"
"114D4 D016","131 GRADY AVE","7/30/2019","$712,000.00","Qualified","FM","0.21","Residential","1935","3348","$212.66","4007R-BOULEVARD"
"114D4 B002","547 BOULEVARD","7/25/2019","$250,000.00","Qualified","FM","0.42","Residential","1930","3419","$73.12","4007R-BOULEVARD"
"114D3 A007","781 BOULEVARD","5/29/2018","$413,500.00","Qualified","FM","0.38","Residential","1868","2282","$181.20","4007R-BOULEVARD"
"114D4 D017","103 DUBOSE AVE","4/17/2014","$210,000.00","Qualified","FM","0.14","Residential","1965","1721","$122.02","4007R-BOULEVARD"
"114D4 D017","103 DUBOSE AVE","7/10/2019","$400,000.00","Qualified","FM","0.14","Residential","1965","1721","$232.42","4007R-BOULEVARD"
"163C3 C023","169 GRADY AVE","7/10/2019","$765,000.00","Qualified","FM","0.3","Residential","1943","4382","$174.58","4007R-BOULEVARD"
"114D1 I007","295 HIAWASSEE AVE","6/5/2015","$350,000.00","Qualified","FM","0.13","Residential","1900","2109","$165.96","4007R-BOULEVARD"
"114D1 I007","295 HIAWASSEE AVE","6/14/2019","$453,000.00","Qualified","FM","0.13","Residential","1900","2109","$214.79","4007R-BOULEVARD"
"114C2 G003B","SATULA AVE","6/3/2019","$180,000.00","Qualified","LM","0.33","Residential","","","$0.00","4007R-BOULEVARD"
"114D3 G001A","120 EASY ST","10/31/2014","$534,404.00","Qualified","FM","0.19","Residential","2014","2987","$178.91","4007R-BOULEVARD"
"114D3 G001A","120 EASY ST","5/31/2019","$626,500.00","Qualified","FM","0.19","Residential","2014","2987","$209.74","4007R-BOULEVARD"
"114C4 B008A","175 SATULA AVE","10/19/2017","$105,000.00","Qualified","LM","0.17","Residential","2019","2772","$37.88","4007R-BOULEVARD"
"114C4 B008A","175 SATULA AVE","5/24/2019","$552,935.00","Qualified","FM","0.17","Residential","2019","2772","$199.47","4007R-BOULEVARD"
"114D1 F002","153 NEW AVE","5/17/2019","$300,000.00","Qualified","FM","0.12","Residential","1935","1952","$153.69","4007R-BOULEVARD"
"163C3 D029","156 GRADY AVE","10/24/2014","$363,000.00","Qualified","FM","0.28","Residential","1934","2108","$172.20","4007R-BOULEVARD"
"163C3 D029","156 GRADY AVE","5/2/2019","$700,000.00","Qualified","FM","0.28","Residential","1934","2108","$332.07","4007R-BOULEVARD"
"171A1 D007","130 GRADY AVE","5/1/2019","$632,500.00","Qualified","FM","0.42","Commercial","1930","5110","$123.78","4007R-BOULEVARD"
"114D1 A006","533 NANTAHALA AVE","3/18/2019","$236,000.00","Qualified","FM","0.13","Residential","1910","1587","$148.71","4007R-BOULEVARD"
"114D1 A007","533 1/2 NANTAHALA AVE","3/18/2019","$125,000.00","Qualified","FM","0.14","Residential","1946","722","$173.13","4007R-BOULEVARD"
"114C2 G007","380 BUENA VISTA AVE","1/2/2015","$196,000.00","Qualified","FM","0.31","Residential","1955","1064","$184.21","4007R-BOULEVARD"
"114C2 G007","380 BUENA VISTA AVE","2/26/2019","$295,000.00","Qualified","FM","0.31","Residential","1955","1064","$277.26","4007R-BOULEVARD"
"114C4 A007","180 BOULEVARD HTS","8/31/2015","$255,000.00","Qualified","FM","0.29","Residential","1950","1447","$176.23","4007R-BOULEVARD"
"114C4 A007","180 BOULEVARD HTS","12/27/2018","$330,000.00","Qualified","FM","0.29","Residential","1950","1447","$228.06","4007R-BOULEVARD"
"114D3 C002","180 LENOIR AVE","12/21/2018","$135,000.00","Qualified","FM","0.09","Residential","1920","825","$163.64","4007R-BOULEVARD"
"114D4 D003","170 LYNDON AVE","2/20/2017","$115,000.00","Qualified","FM","0.23","Historical","1945","2088","$55.08","4007R-BOULEVARD"
"114D3 A011","250 NACOOCHEE AVE","11/27/2018","$180,000.00","Qualified","FM","0.13","Residential","1940","1429","$125.96","4007R-BOULEVARD"
"114D2 E003","255 BEULAH AVE","2/20/2014","$145,500.00","Qualified","FM","0.33","Residential","1950","968","$150.31","4007R-BOULEVARD"
"114D2 E003","255 BEULAH AVE","10/19/2018","$221,000.00","Qualified","FM","0.33","Residential","1950","968","$228.31","4007R-BOULEVARD"
"114D1 H003","385 HIAWASSEE AVE","9/26/2018","$185,000.00","Qualified","FM","0.13","Residential","1925","912","$202.85","4007R-BOULEVARD"
"114D3 B012A","243 NACOOCHEE AVE","7/19/2016","$260,000.00","Qualified","FM","0.22","Residential","1955","1237","$210.19","4007R-BOULEVARD"
"114D1 H005","125 LAKEVIEW ST","8/15/2017","$110,000.00","Qualified","FM","0.18","Residential","1957","1607","$68.45","4007R-BOULEVARD"
"114D1 H005","125 LAKEVIEW ST","8/27/2018","$380,000.00","Qualified","FM","0.18","Residential","1957","1607","$236.47","4007R-BOULEVARD"
"114D4 A021","240 DUBOSE AVE","8/8/2018","$555,000.00","Qualified","FM","0.42","Residential","1940","2332","$237.99","4007R-BOULEVARD"
"114D2 D006","220 NANTAHALA AVE","6/11/2018","$355,000.00","Qualified","FM","0.25","Residential","1950","1461","$242.98","4007R-BOULEVARD"
"163C3 C008","149 VIRGINIA AVE","6/6/2018","$435,000.00","Qualified","FM","0.28","Residential","1936","1760","$247.16","4007R-BOULEVARD"
"114C2 F012A","399 BUENA VISTA AVE","5/31/2018","$365,000.00","Qualified","FM","0.24","Residential","1944","1957","$186.51","4007R-BOULEVARD"
"114D4 B040","131 CAIN ST","5/31/2018","$559,900.00","Qualified","FM","0.16","Residential","2008","2673","$209.47","4007R-BOULEVARD"
"114C4 D003","190 SATULA AVE","5/31/2018","$395,000.00","Qualified","FM","0.24","Residential","1935","1696","$232.90","4007R-BOULEVARD"
"114D2 B004","474 BOULEVARD","5/11/2018","$352,000.00","Qualified","FM","0.49","Residential","1925","1702","$206.82","4007R-BOULEVARD"
"114D1 A003","875 N CHASE ST","3/30/2018","$396,000.00","Qualified","FM","0.11","Residential","2000","1976","$200.40","4007R-BOULEVARD"
"114C4 D004","160 SATULA AVE","3/10/2016","$160,000.00","Qualified","FM","0.34","Historical","1900","1217","$131.47","4007R-BOULEVARD"
"114D2 B005","420 BOULEVARD","3/9/2018","$200,000.00","Qualified","FM","0.48","Residential","1909","2058","$97.18","4007R-BOULEVARD"
"114D1 I009","737 NANTAHALA AVE","12/20/2016","$117,500.00","Qualified","LM","0.16","Residential","2017","2447","$48.02","4007R-BOULEVARD"
"114D1 I009","737 NANTAHALA AVE","1/22/2018","$472,900.00","Qualified","FM","0.16","Residential","2017","2447","$193.26","4007R-BOULEVARD"
"114D3 C001","193 NACOOCHEE AVE","12/18/2017","$180,000.00","Qualified","FM","0.11","Residential","1940","1072","$167.91","4007R-BOULEVARD"
"114D4 A018","258 LYNDON AVE","12/12/2017","$424,000.00","Qualified","FM","0.3","Residential","2002","2031","$208.76","4007R-BOULEVARD"
"163C3 C026A","179 GRADY AVE","10/6/2017","$253,500.00","Qualified","FM","0.21","Residential","1936","1807","$140.29","4007R-BOULEVARD"
"114D3 C006","150 HIAWASSEE AVE","8/1/2017","$192,500.00","Qualified","FM","0.24","Residential","1940","746","$258.04","4007R-BOULEVARD"
"114D4 A027","178 VIRGINIA AVE","7/22/2015","$210,000.00","Qualified","FM","0.18","Residential","1920","2218","$94.68","4007R-BOULEVARD"
"114D4 A027","178 VIRGINIA AVE","7/28/2017","$440,000.00","Qualified","FM","0.18","Residential","1920","2218","$198.38","4007R-BOULEVARD"
"114D1 B005","955 N CHASE ST","7/20/2017","$122,500.00","Qualified","FM","0.12","Residential","1944","950","$128.95","4007R-BOULEVARD"
"163C3 C016","108 DUBOSE AVE","7/10/2017","$220,000.00","Qualified","FM","0.09","Residential","1942","1209","$181.97","4007R-BOULEVARD"
"114C4 B008","165 SATULA AVE","7/7/2017","$345,000.00","Qualified","FM","0.18","Historical","1940","2340","$147.44","4007R-BOULEVARD"
"163C3 D005","773 N POPE ST","6/19/2017","$265,000.00","Qualified","FM","0.23","Historical","1936","2442","$108.52","4007R-BOULEVARD"
"114D4 B028D","155 COHEN ST","6/19/2017","$489,800.00","Qualified","FM","0.13","Residential","2017","2280","$214.82","4007R-BOULEVARD"
"114C2 H001A","410 BUENA VISTA AVE","6/9/2017","$222,000.00","Qualified","FM","0.17","Residential","1930","1780","$124.72","4007R-BOULEVARD"
"114C4 C011","273 SATULA AVE","5/25/2017","$371,000.00","Qualified","FM","0.23","Historical","1920","2176","$170.50","4007R-BOULEVARD"
"114D4 B031","190 COHEN ST","3/15/2017","$168,000.00","Qualified","FM","0.16","Residential","1900","923","$182.02","4007R-BOULEVARD"
"114D4 A028","170 VIRGINIA AVE","2/17/2017","$610,000.00","Qualified","FM","0.17","Residential","2002","4916","$124.08","4007R-BOULEVARD"
"114C2 D010","470 YONAH AVE","2/12/2016","$105,000.00","Qualified","LM","0.37","Residential","2016","2240","$46.88","4007R-BOULEVARD"
"114C2 D010","470 YONAH AVE","1/20/2017","$460,000.00","Qualified","FM","0.37","Residential","2016","2240","$205.36","4007R-BOULEVARD"
"114D4 A006","419 BOULEVARD","12/15/2016","$300,000.00","Qualified","FM","0.52","Residential","1902","3016","$99.47","4007R-BOULEVARD"
"114C4 D002A","169 YONAH AVE","10/27/2016","$190,000.00","Qualified","FM","0.11","Residential","2002","952","$199.58","4007R-BOULEVARD"
"114D2 A006","175 WYNBURN AVE","10/24/2016","$246,000.00","Qualified","FM","0.21","Residential","1966","1638","$150.18","4007R-BOULEVARD"
"114D1 B014A","197 CHATTOOGA AVE","10/24/2016","$217,000.00","Qualified","FM","0.22","Residential","2005","1028","$211.09","4007R-BOULEVARD"
"114D1 G010","850 BOULEVARD","9/30/2016","$226,000.00","Qualified","FM","0.15","Residential","1940","1218","$185.55","4007R-BOULEVARD"
"163C3 B015","124 BOULEVARD","1/30/2015","$130,000.00","Qualified","LM","0.22","Residential","2016","2435","$53.39","4007R-BOULEVARD"
"163C3 B015","124 BOULEVARD","9/29/2016","$534,012.00","Qualified","FM","0.22","Residential","2016","2435","$219.31","4007R-BOULEVARD"
"114D1 A008A","537 NANTAHALA AVE","9/19/2016","$160,000.00","Qualified","FM","0.22","Residential","1953","775","$206.45","4007R-BOULEVARD"
"114D4 A031","150 VIRGINIA AVE","8/17/2016","$620,000.00","Qualified","FM","0.48","Residential","1940","2697","$229.89","4007R-BOULEVARD"
"114C2 E005A","1225 BOULEVARD","8/10/2016","$255,000.00","Qualified","FM","0.19","Residential","1967","1460","$174.66","4007R-BOULEVARD"
"114D1 G003","657 NANTAHALA AVE","8/3/2016","$360,000.00","Qualified","FM","0.2","Residential","1950","2049","$175.70","4007R-BOULEVARD"
"114D2 A005","628 BOULEVARD","8/3/2016","$564,000.00","Qualified","FM","0.21","Residential","1945","3070","$183.71","4007R-BOULEVARD"
"163C3 C030","195 GRADY AVE","5/19/2016","$275,000.00","Qualified","FM","0.12","Residential","1946","2218","$123.99","4007R-BOULEVARD"
"114D2 C001A","396 BOULEVARD","4/18/2016","$665,000.00","Qualified","FM","0.53","Residential","2002","4057","$163.91","4007R-BOULEVARD"
"114C2 H006","583 SATULA AVE","4/13/2016","$350,000.00","Qualified","FM","0.23","Residential","1934","1890","$185.19","4007R-BOULEVARD"
"114D3 C016","161 HIAWASSEE AVE","6/16/2014","$84,500.00","Qualified","FM","0.16","Residential","2015","2208","$38.27","4007R-BOULEVARD"
"114D3 C016","161 HIAWASSEE AVE","3/31/2016","$411,000.00","Qualified","FM","0.16","Residential","2015","2208","$186.14","4007R-BOULEVARD"
"114D3 F013","250 SATULA AVE","3/31/2016","$399,000.00","Qualified","FM","0.14","Residential","1935","2435","$163.86","4007R-BOULEVARD"
"114D4 C001","195 LYNDON AVE","3/31/2016","$94,000.00","Qualified","FM","0.08","Residential","1920","817","$115.06","4007R-BOULEVARD"
"114C4 A008","170 BOULEVARD HTS","2/1/2016","$222,000.00","Qualified","FM","0.41","Residential","1950","1576","$140.86","4007R-BOULEVARD"
"114D1 B013","167 CHATTOOGA AVE","11/10/2015","$221,000.00","Qualified","FM","0.23","Residential","1947","1144","$193.18","4007R-BOULEVARD"
"114D4 B038","345 LYNDON AVE","9/28/2015","$315,000.00","Qualified","FM","0.11","Residential","2007","1782","$176.77","4007R-BOULEVARD"
"114D1 A002","863 N CHASE ST","9/8/2015","$189,900.00","Qualified","FM","0.22","Historical","1965","1880","$101.01","4007R-BOULEVARD"
"114C2 C008","116 POUND ST","4/29/2015","$160,000.00","Qualified","LM","0.21","Residential","2015","2880","$55.56","4007R-BOULEVARD"
"114C2 C008","116 POUND ST","8/28/2015","$385,000.00","Qualified","FM","0.21","Residential","2015","2880","$133.68","4007R-BOULEVARD"
"114D1 I010","741 NANTAHALA AVE","8/28/2015","$375,568.00","Qualified","FM","0.33","Residential","1963","2028","$185.19","4007R-BOULEVARD"
"114D1 B015","490 NACOOCHEE AVE","7/29/2015","$130,000.00","Qualified","FM","0.17","Residential","1947","818","$158.92","4007R-BOULEVARD"
"114D4 B039","357 LYNDON AVE","7/17/2015","$210,000.00","Qualified","FM","0.11","Residential","1915","1412","$148.73","4007R-BOULEVARD"
"114D2 B002","554 BOULEVARD","7/2/2015","$327,500.00","Qualified","FM","0.19","Residential","1920","2295","$142.70","4007R-BOULEVARD"
"163C3 C004","299 BOULEVARD","7/2/2015","$475,000.00","Qualified","FM","0.23","Residential","1936","3032","$156.66","4007R-BOULEVARD"
"114D3 G001","110 EASY ST","6/5/2015","$564,200.00","Qualified","FM","0.19","Residential","2014","3939","$143.23","4007R-BOULEVARD"
"114C4 B007","145 SATULA AVE","5/29/2015","$425,000.00","Qualified","FM","0.31","Residential","2012","2476","$171.65","4007R-BOULEVARD"
"114D3 C004","160 LENOIR AVE","5/27/2015","$132,000.00","Qualified","FM","0.08","Residential","1920","901","$146.50","4007R-BOULEVARD"
"114D3 C045","165 NACOOCHEE AVE","5/11/2015","$230,000.00","Qualified","FM","0.45","Residential","1890","1850","$124.32","4007R-BOULEVARD"
"114D2 C006","190 BEULAH AVE","4/30/2015","$125,000.00","Qualified","FM","0.28","Residential","1952","1398","$89.41","4007R-BOULEVARD"
"114C2 E008","1295 BOULEVARD","4/29/2015","$204,000.00","Qualified","FM","0.15","Residential","1903","1000","$204.00","4007R-BOULEVARD"
"114C2 E001A","378 YONAH AVE","4/2/2015","$424,650.00","Qualified","FM","0.28","Residential","2012","2282","$186.09","4007R-BOULEVARD"
"114D3 A004","743 BOULEVARD","3/31/2015","$456,500.00","Qualified","FM","0.32","Residential","1857","1862","$105.04","4007R-BOULEVARD"
"114D2 D006A","275 SEMINOLE AVE","3/20/2015","$155,000.00","Qualified","FM","0.21","Residential","1952","720","$215.28","4007R-BOULEVARD"
