"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171D2 A032","225 OAK ST 32","9/24/2019","$15,000.00","Qualified","FM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A075","225 OAK ST 75","9/20/2019","$11,250.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A166","225 OAK ST 166","12/8/2016","$9,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A166","225 OAK ST 166","8/29/2019","$14,900.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A030","225 OAK ST 30","8/23/2019","$9,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A048","225 OAK ST 48","8/23/2019","$10,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A102","225 OAK ST 102","6/21/2019","$13,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A012","225 OAK ST 12","5/10/2019","$15,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A013","225 OAK ST 13","5/10/2019","$15,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A094","225 OAK ST 94","5/1/2019","$11,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A128","225 OAK ST 128","2/14/2019","$16,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A129","225 OAK ST 129","12/20/2018","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A108","225 OAK ST 108","12/5/2018","$12,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A098","225 OAK ST 98","8/21/2018","$11,000.00","Qualified","FM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A123","225 OAK ST 123","8/17/2018","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A053","225 OAK ST 53","4/20/2018","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A035","225 OAK ST 35","1/15/2018","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A052","225 OAK ST 52","12/15/2017","$13,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A076","225 OAK ST 76","12/11/2017","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A018","225 OAK ST 18","12/8/2017","$15,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A051","225 OAK ST 51","12/8/2017","$13,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A003","225 OAK ST 3","6/9/2017","$17,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A119","225 OAK ST 119","5/31/2017","$8,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A132","225 OAK ST 132","3/6/2017","$17,813.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A047","225 OAK ST 47","11/3/2016","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A002","225 OAK ST 2","6/10/2016","$14,300.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A164","225 OAK ST 164","5/20/2016","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A112","225 OAK ST 112","5/17/2016","$30,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A121","225 OAK ST 121","5/17/2016","$30,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A088","225 OAK ST 88","3/2/2016","$16,250.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A089","225 OAK ST 89","3/2/2016","$16,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A135","225 OAK ST 135","5/15/2015","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A135","225 OAK ST 135","2/1/2016","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A136","225 OAK ST 136","2/1/2016","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A120","225 OAK ST 120","12/31/2015","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A122","225 OAK ST 122","8/21/2015","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A130","225 OAK ST 130","5/29/2015","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A009","225 OAK ST 9","5/1/2015","$17,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A090","225 OAK ST 90","11/14/2014","$14,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A049","225 OAK ST 49","10/21/2014","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A138","225 OAK ST 138","6/18/2014","$16,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A137","225 OAK ST 137","6/18/2014","$16,000.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A083","225 OAK ST 83","5/22/2014","$15,999.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
"171D2 A016","225 OAK ST 16","5/16/2014","$17,500.00","Qualified","LM","0.01","Commercial","","","$0.00","5135C-TAILGATE STATN"
