"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171C2 E003","494 BAXTER ST 53","2/4/2021","$517,500.00","Qualified","FM","0","Residential","2004","1510","$342.72","5138R-OVERLOOKBAXTER"
"171C2 C003","494 BAXTER ST 33","10/28/2020","$432,000.00","Qualified","FM","0","Residential","2004","1510","$286.09","5138R-OVERLOOKBAXTER"
"171C2 B002","494 BAXTER ST 22","6/6/2014","$232,900.00","Qualified","FM","0","Residential","2004","1510","$154.24","5138R-OVERLOOKBAXTER"
"171C2 B002","494 BAXTER ST 22","3/31/2020","$432,500.00","Qualified","FM","0","Residential","2004","1510","$286.42","5138R-OVERLOOKBAXTER"
"171C2 D005","494 BAXTER ST 45","5/17/2019","$449,000.00","Qualified","FM","0","Residential","2004","1510","$297.35","5138R-OVERLOOKBAXTER"
"171C2 E004","494 BAXTER ST 54","7/14/2015","$345,000.00","Qualified","FM","0","Residential","2004","1510","$228.48","5138R-OVERLOOKBAXTER"
"171C2 E004","494 BAXTER ST 54","8/30/2019","$475,000.00","Qualified","FM","0","Residential","2004","1510","$314.57","5138R-OVERLOOKBAXTER"
"171C2 E004","494 BAXTER ST 54","1/20/2020","$477,500.00","Qualified","FM","0","Residential","2004","1510","$316.23","5138R-OVERLOOKBAXTER"
"171C2 E001","494 BAXTER ST 51","4/8/2016","$425,000.00","Qualified","FM","0","Residential","2004","1510","$281.46","5138R-OVERLOOKBAXTER"
"171C2 E001","494 BAXTER ST 51","5/17/2019","$462,500.00","Qualified","FM","0","Residential","2004","1510","$306.29","5138R-OVERLOOKBAXTER"
"171C2 D004","494 BAXTER ST 44","8/6/2018","$388,000.00","Qualified","FM","0","Residential","2004","1510","$256.95","5138R-OVERLOOKBAXTER"
"171C2 D006","494 BAXTER ST 46","9/2/2015","$325,000.00","Qualified","FM","0","Residential","2004","1510","$215.23","5138R-OVERLOOKBAXTER"
"171C2 D006","494 BAXTER ST 46","5/22/2018","$389,000.00","Qualified","FM","0","Residential","2004","1510","$257.62","5138R-OVERLOOKBAXTER"
"171C2 B006","494 BAXTER ST 26","8/18/2017","$399,000.00","Qualified","FM","0","Residential","2004","1510","$264.24","5138R-OVERLOOKBAXTER"
"171C2 C006","494 BAXTER ST 36","5/27/2016","$313,000.00","Qualified","FM","0","Residential","2004","1510","$207.28","5138R-OVERLOOKBAXTER"
"171C2 C006","494 BAXTER ST 36","12/20/2017","$385,000.00","Qualified","FM","0","Residential","2004","1510","$254.97","5138R-OVERLOOKBAXTER"
"171C2 E005","494 BAXTER ST 55","4/8/2016","$425,000.00","Qualified","FM","0","Residential","2004","1510","$281.46","5138R-OVERLOOKBAXTER"
"171C2 B001","494 BAXTER ST 21","3/30/2015","$305,000.00","Qualified","FM","0","Residential","2004","1510","$201.99","5138R-OVERLOOKBAXTER"
