"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"122B3 D003A","1322 W HANCOCK AVE","3/3/2020","$340,000.00","Qualified","FM","0.15","Residential","2019","1880","$180.85","4009R-HANCOCK WEST"
"122B3 D015","1378 W HANCOCK AVE","11/4/2019","$102,500.00","Qualified","FM","0.09","Residential","1945","862","$118.91","4009R-HANCOCK WEST"
"122B3 D013","1382 W HANCOCK AVE","10/4/2019","$213,000.00","Qualified","FM","0.16","Residential","2005","1800","$118.33","4009R-HANCOCK WEST"
"122B3 F031","310 GLENHAVEN AVE","6/20/2014","$26,800.00","Qualified","FM","0.18","Residential","1930","1053","$25.45","4009R-HANCOCK WEST"
"122B3 F031","310 GLENHAVEN AVE","7/30/2015","$131,250.00","Qualified","FM","0.18","Residential","1930","1053","$124.64","4009R-HANCOCK WEST"
"122B3 F031","310 GLENHAVEN AVE","6/7/2018","$190,000.00","Qualified","FM","0.18","Residential","1930","1053","$180.44","4009R-HANCOCK WEST"
"122B4 F016","1042 REESE ST","3/27/2015","$60,000.00","Qualified","FM","0.2","Residential","1940","1591","$37.71","4009R-HANCOCK WEST"
"122B4 F016","1042 REESE ST","3/22/2018","$270,000.00","Qualified","FM","0.2","Residential","1940","1591","$169.70","4009R-HANCOCK WEST"
"122B4 B009","1186 W HANCOCK AVE","7/10/2019","$107,100.00","Qualified","FM","0.25","Residential","1945","1483","$72.22","4009R-HANCOCK WEST"
"122B3 F047","220 GLENHAVEN AVE","11/28/2018","$70,000.00","Qualified","FM","0.11","Residential","1920","1458","$48.01","4009R-HANCOCK WEST"
"122B3 F047","220 GLENHAVEN AVE","6/11/2019","$199,900.00","Qualified","FM","0.11","Residential","1920","1458","$137.11","4009R-HANCOCK WEST"
"122B4 F001","1203 W HANCOCK AVE","4/28/2014","$90,000.00","Qualified","FM","0.1","Residential","1928","1399","$64.33","4009R-HANCOCK WEST"
"122B3 E011","199 N ROCKSPRINGS ST","6/22/2017","$17,500.00","Qualified","FM","0.07","Residential","1936","588","$29.76","4009R-HANCOCK WEST"
"122B3 E011","199 N ROCKSPRINGS ST","5/3/2019","$18,500.00","Qualified","FM","0.07","Residential","1936","588","$31.46","4009R-HANCOCK WEST"
"122B4 F013","1072 REESE ST","3/28/2019","$205,000.00","Qualified","FM","0.18","Residential","1945","1628","$125.92","4009R-HANCOCK WEST"
"122B3 D003","225 GLENHAVEN AVE","5/15/2017","$125,000.00","Qualified","FM","0.2","Residential","2018","2141","$58.38","4009R-HANCOCK WEST"
"122B3 D003","225 GLENHAVEN AVE","2/28/2019","$384,651.00","Qualified","FM","0.2","Residential","2018","2141","$179.66","4009R-HANCOCK WEST"
"122B4 B006","390 N BILLUPS ST","2/19/2019","$54,000.00","Qualified","FM","0.08","Residential","1925","1048","$51.53","4009R-HANCOCK WEST"
"122B4 E005","1195 W HANCOCK AVE","12/12/2014","$51,000.00","Qualified","FM","0.23","Residential","1915","1827","$27.91","4009R-HANCOCK WEST"
"122B4 E005","1195 W HANCOCK AVE","7/9/2015","$61,000.00","Qualified","FM","0.23","Residential","1915","1827","$33.39","4009R-HANCOCK WEST"
"122B4 E005","1195 W HANCOCK AVE","11/29/2018","$119,000.00","Qualified","FM","0.23","Residential","1915","1827","$65.13","4009R-HANCOCK WEST"
"122B4 F003","1237 W HANCOCK AVE","3/20/2015","$87,500.00","Qualified","FM","0.21","Residential","1935","1120","$78.13","4009R-HANCOCK WEST"
"122B4 F003","1237 W HANCOCK AVE","7/20/2018","$170,000.00","Qualified","FM","0.21","Residential","1935","1120","$151.79","4009R-HANCOCK WEST"
"122B4 D013","123 FRANKLIN ST","6/28/2018","$60,000.00","Qualified","FM","0.07","Residential","1910","630","$95.24","4009R-HANCOCK WEST"
"122B4 E006","264 N BILLUPS ST","6/4/2018","$215,000.00","Qualified","FM","0.12","Residential","1920","1970","$109.14","4009R-HANCOCK WEST"
"122B4 F014","1060 REESE ST","5/21/2018","$142,500.00","Qualified","FM","0.22","Residential","1900","1399","$101.86","4009R-HANCOCK WEST"
"122B3 F043","232 GLENHAVEN AVE","6/20/2014","$101,000.00","Qualified","FM","0.17","Residential","1935","1076","$93.87","4009R-HANCOCK WEST"
"122B3 F043","232 GLENHAVEN AVE","5/4/2018","$169,900.00","Qualified","FM","0.17","Residential","1935","1076","$157.90","4009R-HANCOCK WEST"
"122B4 G003","1053 REESE ST","4/27/2018","$138,000.00","Qualified","FM","0.11","Residential","1905","1259","$109.61","4009R-HANCOCK WEST"
"122B2 J010","858 MEIGS ST","3/25/2016","$70,000.00","Qualified","FM","0.12","Residential","1930","1288","$54.35","4009R-HANCOCK WEST"
"122B2 J010","858 MEIGS ST","4/13/2018","$340,000.00","Qualified","FM","0.12","Residential","1930","1288","$263.98","4009R-HANCOCK WEST"
"122B4 A009","1256 W HANCOCK AVE","6/30/2017","$125,000.00","Qualified","FM","0.09","Residential","1930","1240","$100.81","4009R-HANCOCK WEST"
"122B4 C012","390 N CHASE ST","8/25/2016","$165,000.00","Qualified","FM","0.14","Residential","1930","2595","$63.58","4009R-HANCOCK WEST"
"122B4 C012","390 N CHASE ST","3/30/2017","$275,000.00","Qualified","FM","0.14","Residential","1930","2595","$105.97","4009R-HANCOCK WEST"
"122B4 E002","1143 W HANCOCK AVE","3/30/2017","$110,000.00","Qualified","FM","0.14","Residential","1957","1272","$86.48","4009R-HANCOCK WEST"
"122B3 D016","1376 W HANCOCK AVE","3/24/2017","$152,000.00","Qualified","FM","0.13","Residential","1958","1228","$123.78","4009R-HANCOCK WEST"
"122B4 B002","452 N BILLUPS ST","1/12/2017","$35,000.00","Qualified","FM","0.09","Residential","2019","1760","$19.89","4009R-HANCOCK WEST"
"122B3 F041","242 GLENHAVEN AVE","8/8/2016","$80,000.00","Qualified","FM","0.17","Residential","1950","935","$85.56","4009R-HANCOCK WEST"
"122B4 G002","1043 REESE ST","6/30/2016","$63,800.00","Qualified","FM","0.11","Residential","1900","1280","$49.84","4009R-HANCOCK WEST"
"122B4 D014","125 FRANKLIN ST","4/15/2016","$78,000.00","Qualified","FM","0.08","Residential","1910","832","$93.75","4009R-HANCOCK WEST"
"122B4 E015","259 N CHASE ST","3/21/2016","$55,000.00","Qualified","LM","0.15","Residential","2016","1296","$42.44","4009R-HANCOCK WEST"
"122B4 G001","197 N BILLUPS ST","3/14/2016","$61,000.00","Qualified","FM","0.14","Residential","1890","1950","$31.28","4009R-HANCOCK WEST"
"122B4 D023","1085 W HANCOCK AVE","12/5/2014","$22,500.00","Qualified","FM","0.17","Residential","1920","1351","$16.65","4009R-HANCOCK WEST"
"122B4 D023","1085 W HANCOCK AVE","12/30/2015","$220,000.00","Qualified","FM","0.17","Residential","1920","1351","$162.84","4009R-HANCOCK WEST"
"122B4 D015","127 FRANKLIN ST","11/3/2015","$65,000.00","Qualified","FM","0.08","Residential","1910","864","$75.23","4009R-HANCOCK WEST"
"122B3 F042","341 GLENHAVEN AVE","10/29/2015","$64,000.00","Qualified","FM","0.17","Residential","1940","728","$87.91","4009R-HANCOCK WEST"
"122B4 B010","1160 W HANCOCK AVE","9/15/2014","$60,995.00","Qualified","FM","0.32","Residential","2001","1200","$50.83","4009R-HANCOCK WEST"
"122B4 H001A","176 N BILLUPS ST","6/17/2014","$62,500.00","Qualified","FM","0.1","Residential","1940","990","$63.13","4009R-HANCOCK WEST"
"122B4 F007","1277 W HANCOCK AVE","1/15/2014","$49,000.00","Qualified","FM","0.09","Residential","1935","680","$72.06","4009R-HANCOCK WEST"
"122B3 B013","180 INDALE AVE","1/15/2014","$49,000.00","Qualified","FM","0.11","Residential","1935","1209","$40.53","4009R-HANCOCK WEST"
