"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171B2 A803","755 E BROAD ST 803","4/30/2020","$224,900.00","Qualified","FM","0.02","Residential","2007","676","$332.69","5173R-GEORGIA TRADITIONS"
"171B2 A903","755 E BROAD ST","5/26/2017","$316,800.00","Qualified","FM","0.03","Residential","2007","1032","$306.98","5173R-GEORGIA TRADITIONS"
"171B2 A903","755 E BROAD ST","5/20/2019","$386,000.00","Qualified","FM","0.03","Residential","2007","1032","$374.03","5173R-GEORGIA TRADITIONS"
"171B2 A820","755 E BROAD ST 820","5/15/2018","$327,500.00","Qualified","FM","0.02","Residential","2007","1011","$323.94","5173R-GEORGIA TRADITIONS"
"171B2 A902","755 E BROAD ST","4/27/2018","$490,000.00","Qualified","FM","0.05","Residential","2007","1452","$337.47","5173R-GEORGIA TRADITIONS"
"171B2 A721","755 E BROAD ST 721","4/13/2017","$200,850.00","Qualified","FM","0.01","Residential","2007","568","$353.61","5173R-GEORGIA TRADITIONS"
"171B2 A704","755 E BROAD ST 704","4/6/2016","$319,000.00","Qualified","FM","0.03","Residential","2007","1376","$231.83","5173R-GEORGIA TRADITIONS"
