"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171D3 B107","250 LITTLE ST B107","8/13/2021","$105,000.00","Qualified","FM","0","Residential","1964","795","$132.08","5162R-STADIUM VILLAGE"
"171D3 D101","250 LITTLE ST D101","1/9/2015","$55,000.00","Qualified","FM","0","Residential","1964","795","$69.18","5162R-STADIUM VILLAGE"
"171D3 D101","250 LITTLE ST D101","8/12/2021","$147,000.00","Qualified","FM","0","Residential","1964","795","$184.91","5162R-STADIUM VILLAGE"
"171D3 D106","250 LITTLE ST D106","1/30/2015","$55,000.00","Qualified","FM","0","Residential","1964","795","$69.18","5162R-STADIUM VILLAGE"
"171D3 D106","250 LITTLE ST D106","8/11/2021","$130,000.00","Qualified","FM","0","Residential","1964","795","$163.52","5162R-STADIUM VILLAGE"
"171D3 A109","250 LITTLE ST A109","6/11/2014","$65,000.00","Qualified","FM","0","Residential","1964","795","$81.76","5162R-STADIUM VILLAGE"
"171D3 A109","250 LITTLE ST A109","8/2/2021","$135,000.00","Qualified","FM","0","Residential","1964","795","$169.81","5162R-STADIUM VILLAGE"
"171D3 B303","250 LITTLE ST B303","6/22/2021","$120,000.00","Qualified","FM","0","Residential","1964","795","$150.94","5162R-STADIUM VILLAGE"
"171D3 D308","250 LITTLE ST D308","6/1/2021","$109,900.00","Qualified","FM","0","Residential","1964","795","$138.24","5162R-STADIUM VILLAGE"
"171D3 D207","250 LITTLE ST D207","5/28/2021","$127,000.00","Qualified","FM","0","Residential","1964","795","$159.75","5162R-STADIUM VILLAGE"
"171D3 B202","250 LITTLE ST B202","5/26/2021","$117,900.00","Qualified","FM","0","Residential","1964","795","$148.30","5162R-STADIUM VILLAGE"
"171D3 B109","250 LITTLE ST B109","5/20/2021","$105,000.00","Qualified","FM","0","Residential","1964","795","$132.08","5162R-STADIUM VILLAGE"
"171D3 A302","250 LITTLE ST A302","5/17/2021","$129,900.00","Qualified","FM","0","Residential","1964","795","$163.40","5162R-STADIUM VILLAGE"
"171D3 D102","250 LITTLE ST D102","2/20/2015","$58,000.00","Qualified","FM","0","Residential","1964","795","$72.96","5162R-STADIUM VILLAGE"
"171D3 D102","250 LITTLE ST D102","4/27/2021","$115,500.00","Qualified","FM","0","Residential","1964","795","$145.28","5162R-STADIUM VILLAGE"
"171D3 C204","250 LITTLE ST C204","4/21/2021","$111,000.00","Qualified","FM","0","Residential","1964","795","$139.62","5162R-STADIUM VILLAGE"
"171D3 A308","250 LITTLE ST A308","4/16/2021","$114,000.00","Qualified","FM","0","Residential","1964","795","$143.40","5162R-STADIUM VILLAGE"
"171D3 D309","250 LITTLE ST D309","12/4/2014","$58,000.00","Qualified","FM","0","Residential","1964","795","$72.96","5162R-STADIUM VILLAGE"
"171D3 D309","250 LITTLE ST D309","3/31/2021","$109,900.00","Qualified","FM","0","Residential","1964","795","$138.24","5162R-STADIUM VILLAGE"
"171D3 B103","250 LITTLE ST B103","3/1/2021","$92,000.00","Qualified","FM","0","Residential","1964","795","$115.72","5162R-STADIUM VILLAGE"
"171D3 B209","250 LITTLE ST B209","2/23/2021","$92,000.00","Qualified","FM","0","Residential","1964","795","$115.72","5162R-STADIUM VILLAGE"
"171D3 C301","250 LITTLE ST C301","6/22/2017","$85,000.00","Qualified","FM","0","Residential","1964","937","$90.72","5162R-STADIUM VILLAGE"
"171D3 B206","250 LITTLE ST B206","2/15/2021","$92,000.00","Qualified","FM","0","Residential","1964","795","$115.72","5162R-STADIUM VILLAGE"
"171D3 A307","250 LITTLE ST A307","6/2/2020","$92,000.00","Qualified","FM","0","Residential","1964","795","$115.72","5162R-STADIUM VILLAGE"
"171D3 A108","250 LITTLE ST A108","12/18/2020","$115,000.00","Qualified","FM","0","Residential","1964","795","$144.65","5162R-STADIUM VILLAGE"
"171D3 A303","250 LITTLE ST A303","6/12/2015","$63,000.00","Qualified","FM","0","Residential","1964","795","$79.25","5162R-STADIUM VILLAGE"
"171D3 A303","250 LITTLE ST A303","11/7/2018","$70,000.00","Qualified","FM","0","Residential","1964","795","$88.05","5162R-STADIUM VILLAGE"
"171D3 A303","250 LITTLE ST A303","12/15/2020","$102,000.00","Qualified","FM","0","Residential","1964","795","$128.30","5162R-STADIUM VILLAGE"
"171D3 C310","250 LITTLE ST C310","12/10/2020","$110,000.00","Qualified","FM","0","Residential","1964","1022","$107.63","5162R-STADIUM VILLAGE"
"171D3 D107","250 LITTLE ST D107","2/13/2015","$55,000.00","Qualified","FM","0","Residential","1964","795","$69.18","5162R-STADIUM VILLAGE"
"171D3 D107","250 LITTLE ST D107","1/31/2018","$70,000.00","Qualified","FM","0","Residential","1964","795","$88.05","5162R-STADIUM VILLAGE"
"171D3 D107","250 LITTLE ST D107","11/5/2020","$99,900.00","Qualified","FM","0","Residential","1964","795","$125.66","5162R-STADIUM VILLAGE"
