"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171B6 D004","400 E CLAYTON ST","8/20/2018","$3,700,000.00","Qualified","FM","0.14","Commercial","1910","2210","$0.00","4000C-DOWNTOWN"
"171A5 C001","185 N HULL ST","8/20/2018","$1,330,000.00","Qualified","FM","0.3","Commercial","1950","702","$245.07","4000C-DOWNTOWN"
"171B6 C012","361 E CLAYTON ST","8/20/2018","$2,800,000.00","Qualified","FM","0.17","Commercial","1902","1437","$0.00","4000C-DOWNTOWN"
"171B2 A006A","805 E BROAD ST","5/30/2014","$10,000,000.00","Qualified","FM","1.11","Commercial","2013","3360","$0.00","4000C-DOWNTOWN"
"171B2 A006A","805 E BROAD ST","8/20/2018","$12,900,000.00","Qualified","FM","1.11","Commercial","2013","3360","$0.00","4000C-DOWNTOWN"
"171B5 A005","131 E CLAYTON ST","6/1/2018","$1,820,000.00","Qualified","FM","0.14","Commercial","1900","2840","$0.00","4000C-DOWNTOWN"
"171B5 A006","140 E WASHINGTON ST","6/1/2018","$820,000.00","Qualified","FM","0.08","Commercial","1900","3488","$0.00","4000C-DOWNTOWN"
"171B5 B017","110 E CLAYTON ST","5/31/2018","$8,000,000.00","Qualified","FM","0.19","Commercial","1914","6386","$0.00","4000C-DOWNTOWN"
"163D3 K001","600 N THOMAS ST","5/18/2018","$82,500,000.00","Qualified","FM","3.07","Commercial","2013","9842","$0.00","4000C-DOWNTOWN"
"163D3 J003","570 N THOMAS ST","5/8/2018","$1,000,000.00","Qualified","LM","0.42","Commercial","","","$0.00","4000C-DOWNTOWN"
"171A6 B001","227 W DOUGHERTY ST","9/12/2014","$650,000.00","Qualified","FM","0.18","Commercial","1958","4324","$0.00","4000C-DOWNTOWN"
"171B5 B008","157 COLLEGE AVE","12/21/2017","$850,000.00","Qualified","FM","0.04","Commercial","1890","1540","$0.00","4000C-DOWNTOWN"
"171A6 B010","246 W HANCOCK AVE","10/24/2017","$1,100,000.00","Qualified","FM","0.47","Commercial","2003","3360","$0.00","4000C-DOWNTOWN"
"171B5 A006A","145 E CLAYTON ST","8/14/2017","$1,375,000.00","Qualified","FM","0.08","Commercial","1900","1280","$0.00","4000C-DOWNTOWN"
"171B5 C002A","244 E WASHINGTON ST","6/21/2017","$925,000.00","Qualified","FM","0.06","Commercial","1920","4784","$0.00","4000C-DOWNTOWN"
"171A5 D001","159 W CLAYTON ST","6/13/2017","$640,000.00","Qualified","FM","0.03","Commercial","1930","1375","$0.00","4000C-DOWNTOWN"
"163D3 J006","510 N THOMAS ST","4/13/2017","$1,160,000.00","Qualified","FM","0.37","Commercial","1948","10530","$0.00","4000C-DOWNTOWN"
"171A4 E010","220 S HULL ST","6/15/2016","$2,900,000.00","Qualified","LM","1.96","Commercial","2017","18375","$0.00","4000C-DOWNTOWN"
"171B4 C008A","750 E BROAD ST","7/15/2016","$2,350,000.00","Qualified","LM","1.02","Commercial","2017","13884","$0.00","4000C-DOWNTOWN"
"171B1 C003","412 N THOMAS ST","10/15/2015","$5,200,000.00","Qualified","LM","1.11","Commercial","2017","10529","$0.00","4000C-DOWNTOWN"
"171B1 C003","412 N THOMAS ST","4/15/2016","$7,200,000.00","Qualified","LM","1.11","Commercial","2017","10529","$0.00","4000C-DOWNTOWN"
"171B2 B006B","155 WILLOW ST","1/2/2014","$250,000.00","Qualified","LM","0.44","Commercial","","","$0.00","4000C-DOWNTOWN"
"171B1 C005A","480 N THOMAS ST","8/14/2015","$675,000.00","Qualified","FM","0.11","Commercial","1982","4080","$0.00","4000C-DOWNTOWN"
"171B5 A003","121 E CLAYTON ST","7/16/2015","$890,000.00","Qualified","FM","0.06","Historical","1900","2340","$0.00","4000C-DOWNTOWN"
"171B3 A001","480 E BROAD ST","6/30/2015","$2,900,000.00","Qualified","FM","0.22","Commercial","1845","1482","$0.00","4000C-DOWNTOWN"
"171B5 A013F","264 N LUMPKIN ST 203","6/29/2015","$350,000.00","Qualified","FM","0.03","Commercial","1900","1476","$237.13","4000C-DOWNTOWN"
"171B4 B010","820 E BROAD ST","5/12/2015","$200,000.00","Qualified","FM","0.21","Commercial","1933","1096","$182.48","4000C-DOWNTOWN"
"171B4 B011","178 POTTERY ST","5/12/2015","$350,000.00","Qualified","FM","0.47","Commercial","1946","704","$497.16","4000C-DOWNTOWN"
"171B4 B004","170 WILKERSON ST","12/3/2014","$97,500.00","Qualified","FM","0.12","Commercial","1950","1016","$95.96","4000C-DOWNTOWN"
"171B4 B004","170 WILKERSON ST","5/12/2015","$200,000.00","Qualified","FM","0.12","Commercial","1950","1016","$196.85","4000C-DOWNTOWN"
"171A2 H002","165 E DOUGHERTY ST","3/12/2015","$2,250,000.00","Qualified","LM","1.07","Commercial","2016","5324","$0.00","4000C-DOWNTOWN"
"171A4 B009","166 N FINLEY ST","2/27/2015","$12,520,081.00","Qualified","FM","2.27","Commercial","1989","15","$0.00","4000C-DOWNTOWN"
"171B5 C006","227 E CLAYTON ST","12/30/2014","$1,379,000.00","Qualified","FM","0.09","Historical","1900","368","$0.00","4000C-DOWNTOWN"
"171B4 C008","315 OCONEE ST","12/23/2014","$190,000.00","Qualified","LM","6.23","Commercial","2016","14060","$0.00","4000C-DOWNTOWN"
"171B4 C008","315 OCONEE ST","12/23/2014","$400,000.00","Qualified","LM","6.23","Commercial","2016","14060","$0.00","4000C-DOWNTOWN"
"171B4 C008","315 OCONEE ST","12/23/2014","$1,350,000.00","Qualified","FM","6.23","Commercial","2016","14060","$0.00","4000C-DOWNTOWN"
"171A5 A009","166 W CLAYTON ST","10/27/2014","$569,000.00","Qualified","FM","0.11","Commercial","1930","4620","$0.00","4000C-DOWNTOWN"
"171A5 A014","215 N LUMPKIN ST","8/5/2014","$4,500,000.00","Qualified","FM","0.14","Commercial","2010","2954","$0.00","4000C-DOWNTOWN"
"171B4 E010","286 OCONEE ST","6/18/2014","$5,500,000.00","Qualified","FM","1.6","Exempt","1920","18718","$0.00","4000C-DOWNTOWN"
