"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"163D4 K009B","125 SUMMERWOOD PL","10/26/2020","$210,000.00","Qualified","FM","0.23","Residential","2003","1286","$163.30","4011R-NORTH AVENUE"
"163D4 D007","132 FLINT ST","3/20/2015","$27,000.00","Qualified","LM","0.13","Residential","2020","1672","$16.15","4011R-NORTH AVENUE"
"163D4 D007","132 FLINT ST","9/25/2020","$59,000.00","Qualified","LM","0.13","Residential","2020","1672","$35.29","4011R-NORTH AVENUE"
"164C3 F002","507 THIRD ST","2/22/2018","$20,000.00","Qualified","LM","0.26","Residential","2021","484","$9.78","4011R-NORTH AVENUE"
"164C3 F002","507 THIRD ST","9/10/2020","$45,500.00","Qualified","LM","0.26","Residential","2021","484","$22.26","4011R-NORTH AVENUE"
"163D2 E004","483 FIRST ST","5/29/2018","$60,000.00","Qualified","LM","0.12","Residential","2019","1830","$32.79","4011R-NORTH AVENUE"
"164C1 A006","484 FIRST ST","12/30/2015","$16,000.00","Qualified","LM","0.15","Residential","2020","2382","$6.72","4011R-NORTH AVENUE"
"164C1 A006","484 FIRST ST","5/31/2018","$58,000.00","Qualified","LM","0.15","Residential","2020","2382","$24.35","4011R-NORTH AVENUE"
"163D4 F005","177 FLINT ST","8/19/2019","$135,000.00","Qualified","FM","0.29","Residential","1973","2522","$53.53","4011R-NORTH AVENUE"
"163D4 F005","177 FLINT ST","5/1/2020","$307,000.00","Qualified","FM","0.29","Residential","1973","2522","$121.73","4011R-NORTH AVENUE"
"164C3 G001","385 REAR FIRST ST","10/16/2017","$12,000.00","Qualified","LM","0.19","Residential","2019","2084","$5.76","4011R-NORTH AVENUE"
"164C3 G001","385 REAR FIRST ST","9/28/2018","$105,000.00","Qualified","LM","0.19","Residential","2019","2084","$50.38","4011R-NORTH AVENUE"
"164C3 G001","385 REAR FIRST ST","7/30/2020","$339,000.00","Qualified","FM","0.19","Residential","2019","2084","$162.67","4011R-NORTH AVENUE"
"164C3 G002","387 REAR FIRST ST","9/28/2018","$105,000.00","Qualified","LM","0.14","Residential","2019","1728","$60.76","4011R-NORTH AVENUE"
"164C3 G002","387 REAR FIRST ST","6/26/2020","$315,000.00","Qualified","FM","0.14","Residential","2019","1728","$182.29","4011R-NORTH AVENUE"
"164C3 G002","387 REAR FIRST ST","7/20/2020","$0.00","Qualified","FM","0.14","Residential","2019","1728","$0.00","4011R-NORTH AVENUE"
"163D4 A002","560 ROSA NELL HOWARD ST","7/15/2020","$285,000.00","Qualified","FM","0.2","Residential","2019","1924","$148.13","4011R-NORTH AVENUE"
"163D4 A007","145 GRIFFETH ST","10/11/2017","$40,000.00","Qualified","FM","0.21","Residential","1935","988","$40.49","4011R-NORTH AVENUE"
"163D4 A007","145 GRIFFETH ST","8/29/2018","$146,500.00","Qualified","FM","0.21","Residential","1935","988","$148.28","4011R-NORTH AVENUE"
"163D4 A007","145 GRIFFETH ST","7/9/2020","$165,000.00","Qualified","FM","0.21","Residential","1935","988","$167.00","4011R-NORTH AVENUE"
"163D2 G023","513 ROSA NELL HOWARD ST","5/29/2020","$15,000.00","Qualified","LM","0.37","Residential","","","$0.00","4011R-NORTH AVENUE"
"164C1 C001F","184 TRAIL CREEK ST","8/6/2018","$159,000.00","Qualified","FM","0.14","Residential","2006","1755","$90.60","4011R-NORTH AVENUE"
"164C1 C001F","184 TRAIL CREEK ST","5/15/2020","$200,000.00","Qualified","FM","0.14","Residential","2006","1755","$113.96","4011R-NORTH AVENUE"
"164C3 D006","295 FIRST ST","4/10/2020","$184,000.00","Qualified","FM","0.12","Residential","1955","970","$189.69","4011R-NORTH AVENUE"
"163D4 G007","434 THIRD ST","5/31/2019","$80,000.00","Qualified","FM","0.22","Residential","1973","560","$142.86","4011R-NORTH AVENUE"
"164C3 E004","292 FIRST ST","1/21/2020","$110,000.00","Qualified","FM","0.29","Residential","1950","819","$134.31","4011R-NORTH AVENUE"
"163D4 F008","168 ODD ST","9/29/2017","$15,000.00","Qualified","LM","0.4","Residential","","","$0.00","4011R-NORTH AVENUE"
"163D4 F008","168 ODD ST","1/9/2020","$91,500.00","Qualified","LM","0.4","Residential","","","$0.00","4011R-NORTH AVENUE"
"164C1 C001C","164 TRAIL CREEK ST","10/23/2019","$167,500.00","Qualified","FM","0.13","Residential","2005","1795","$93.31","4011R-NORTH AVENUE"
"163D4 A010","146 WATER OAK ST","12/5/2014","$119,900.00","Qualified","FM","0.14","Residential","1931","1328","$90.29","4011R-NORTH AVENUE"
"163D4 A010","146 WATER OAK ST","10/4/2019","$169,500.00","Qualified","FM","0.14","Residential","1931","1328","$127.64","4011R-NORTH AVENUE"
"163D4 D007A","122 FLINT ST","8/29/2019","$210,000.00","Qualified","FM","0.13","Residential","2007","1840","$114.13","4011R-NORTH AVENUE"
"163D4 D002A","260 ROSA NELL HOWARD ST","8/28/2019","$50,000.00","Qualified","LM","0.12","Residential","","","$0.00","4011R-NORTH AVENUE"
"163D4 D002","250 ROSA NELL HOWARD ST","8/28/2019","$50,000.00","Qualified","LM","0.12","Residential","","","$0.00","4011R-NORTH AVENUE"
"163D4 D001A","270 ROSA NELL HOWARD ST","8/28/2019","$50,000.00","Qualified","LM","0.13","Residential","2021","2284","$21.89","4011R-NORTH AVENUE"
"163D1 J005","229 FOURTH ST","8/23/2019","$197,900.00","Qualified","FM","0.22","Residential","1920","1395","$141.86","4011R-NORTH AVENUE"
"164C1 A010","436 FIRST ST","8/16/2019","$25,000.00","Qualified","LM","0.16","Residential","2021","1836","$13.62","4011R-NORTH AVENUE"
"163D4 C004","135 PEARL ST","7/2/2019","$56,000.00","Qualified","FM","0.22","Residential","1925","1128","$49.65","4011R-NORTH AVENUE"
"164C3 G006A","197 WATER OAK ST","6/23/2017","$147,000.00","Qualified","FM","0.25","Residential","1990","1940","$75.77","4011R-NORTH AVENUE"
"164C3 G006A","197 WATER OAK ST","6/28/2019","$236,500.00","Qualified","FM","0.25","Residential","1990","1940","$121.91","4011R-NORTH AVENUE"
"163D4 J007A","237 PEARL ST","11/13/2014","$246,500.00","Qualified","FM","0.12","Residential","2013","1980","$124.49","4011R-NORTH AVENUE"
"163D4 J007A","237 PEARL ST","12/16/2015","$245,000.00","Qualified","FM","0.12","Residential","2013","1980","$123.74","4011R-NORTH AVENUE"
"163D4 D011","148 PEARL ST","6/19/2019","$112,000.00","Qualified","FM","0.24","Residential","2002","1960","$0.00","4011R-NORTH AVENUE"
"163D4 K002","220 SECOND ST","3/25/2016","$84,000.00","Qualified","FM","0.21","Residential","1988","1000","$84.00","4011R-NORTH AVENUE"
"164C1 B002","101 TRAIL CREEK ST","1/31/2019","$163,000.00","Qualified","FM","0.12","Residential","2008","1612","$101.12","4011R-NORTH AVENUE"
"164C1 B002A","416 FIRST ST","1/31/2019","$216,000.00","Qualified","FM","0.12","Residential","2013","2143","$100.79","4011R-NORTH AVENUE"
"164C1 B002B","422 FIRST ST","1/31/2019","$186,000.00","Qualified","FM","0.15","Residential","2010","1820","$102.20","4011R-NORTH AVENUE"
"164C1 B002C","105 TRAIL CREEK ST","1/31/2019","$165,000.00","Qualified","FM","0.15","Residential","2008","1626","$101.48","4011R-NORTH AVENUE"
"163D4 B012A","150 GRIFFETH ST","3/4/2019","$179,000.00","Qualified","FM","0.12","Residential","2007","1312","$136.43","4011R-NORTH AVENUE"
"163D2 G014","265 ROSA NELL HOWARD ST","8/18/2014","$152,500.00","Qualified","FM","0.14","Residential","2006","1254","$121.61","4011R-NORTH AVENUE"
"163D2 G014","265 ROSA NELL HOWARD ST","2/28/2019","$207,500.00","Qualified","FM","0.14","Residential","2006","1254","$165.47","4011R-NORTH AVENUE"
"164C1 B005A","149 TRAIL CREEK ST","2/22/2019","$115,000.00","Qualified","LM","0.41","Residential","2019","1760","$65.34","4011R-NORTH AVENUE"
"164C1 B005","145 TRAIL CREEK ST","7/8/2016","$46,000.00","Qualified","LM","0.4","Residential","2019","1716","$26.81","4011R-NORTH AVENUE"
"164C1 B005","145 TRAIL CREEK ST","2/22/2019","$115,000.00","Qualified","LM","0.4","Residential","2019","1716","$67.02","4011R-NORTH AVENUE"
"163D4 K009","105 SUMMERWOOD PL","2/15/2019","$139,900.00","Qualified","FM","0.23","Residential","2003","1246","$112.28","4011R-NORTH AVENUE"
"163D4 C003","123 PEARL ST","11/15/2018","$59,500.00","Qualified","FM","0.12","Residential","2021","2392","$24.87","4011R-NORTH AVENUE"
"163D4 D004","198 FLINT ST","8/3/2018","$77,000.00","Qualified","FM","0.18","Residential","1935","1256","$61.31","4011R-NORTH AVENUE"
"163D4 D006","186 FLINT ST","3/6/2018","$82,500.00","Qualified","LM","0.37","Residential","2018","2779","$29.69","4011R-NORTH AVENUE"
"163D2 G022","497 ROSA NELL HOWARD ST","2/26/2018","$5,500.00","Qualified","LM","0.29","Residential","","","$0.00","4011R-NORTH AVENUE"
"163D4 A009","170 GRIFFETH ST","11/20/2017","$48,200.00","Qualified","FM","0.28","Residential","1950","1204","$40.03","4011R-NORTH AVENUE"
"163D4 K004A","174 SECOND ST","10/31/2016","$210,000.00","Qualified","FM","0.15","Residential","2010","1854","$113.27","4011R-NORTH AVENUE"
"163D4 D003","226 FLINT ST","8/4/2016","$235,000.00","Qualified","FM","0.14","Residential","2016","1770","$132.77","4011R-NORTH AVENUE"
"163D4 E012","387 FLINT ST","7/21/2016","$119,000.00","Qualified","FM","0.13","Residential","1922","1229","$96.83","4011R-NORTH AVENUE"
"163D4 A004","546 ROSA NELL HOWARD ST","9/15/2014","$115,800.00","Qualified","FM","0.17","Residential","1949","2016","$57.44","4011R-NORTH AVENUE"
"164C1 A009","438 FIRST ST","1/14/2016","$43,000.00","Qualified","FM","0.23","Residential","1945","1763","$24.39","4011R-NORTH AVENUE"
"164C1 A007","476 FIRST ST","11/16/2015","$120,000.00","Qualified","FM","0.12","Residential","2006","1512","$79.37","4011R-NORTH AVENUE"
"164C1 A007A","472 FIRST ST","10/29/2015","$120,000.00","Qualified","FM","0.12","Residential","2006","1560","$76.92","4011R-NORTH AVENUE"
"163D4 B010","260 GRIFFETH ST","10/20/2015","$28,000.00","Qualified","LM","0.2","Residential","","","$0.00","4011R-NORTH AVENUE"
"164C1 B008","209 TRAIL CREEK ST","7/9/2015","$18,000.00","Qualified","LM","0.25","Residential","","","$0.00","4011R-NORTH AVENUE"
"164C3 G012","497 THIRD ST","6/26/2015","$131,000.00","Qualified","FM","0.24","Residential","1950","1584","$82.70","4011R-NORTH AVENUE"
"163D4 J005","381 RIDGE AVE","4/30/2015","$156,000.00","Qualified","FM","0.12","Residential","2006","1088","$143.38","4011R-NORTH AVENUE"
"164C1 B007","205 TRAIL CREEK ST","8/6/2014","$120,000.00","Qualified","FM","0.3","Residential","1945","1316","$91.19","4011R-NORTH AVENUE"
"164C1 B007","205 TRAIL CREEK ST","1/29/2015","$118,000.00","Qualified","FM","0.3","Residential","1945","1316","$89.67","4011R-NORTH AVENUE"
"164C1 A008","468 FIRST ST","11/4/2014","$20,000.00","Qualified","FM","0.25","Residential","1950","784","$25.51","4011R-NORTH AVENUE"
"163D4 J006","205 PEARL ST","6/27/2014","$109,900.00","Qualified","FM","0.15","Residential","2006","1080","$101.76","4011R-NORTH AVENUE"
"163D4 J001","241 PEARL ST","3/18/2014","$255,000.00","Qualified","FM","0.13","Residential","2013","2203","$115.75","4011R-NORTH AVENUE"
