"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171C1 A008","360 BAXTER ST","1/9/2020","$2,250,000.00","Qualified","FM","0.74","Commercial","1990","5010","$0.00","4022C-NEWTON/FINLEY"
"171C1 A007","396 BAXTER ST","11/7/2016","$510,000.00","Qualified","FM","0.32","Commercial","1968","2392","$0.00","4022C-NEWTON/FINLEY"
