"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"163C2 C009","246 ELIZABETH ST","12/8/2020","$193,000.00","Qualified","FM","0.15","Residential","1930","896","$215.40","4052R-WILLOW STREET"
"163C2 C014","980 COLLEGE AVE","8/7/2015","$215,000.00","Qualified","FM","0.12","Residential","2014","2040","$105.39","4052R-WILLOW STREET"
"163C2 C014","980 COLLEGE AVE","4/8/2019","$260,000.00","Qualified","FM","0.12","Residential","2014","2040","$127.45","4052R-WILLOW STREET"
"163C2 E007","525 WILLOW ST","4/27/2017","$90,000.00","Qualified","FM","0.22","Residential","1930","1152","$78.13","4052R-WILLOW STREET"
"163C2 E007","525 WILLOW ST","1/30/2018","$220,000.00","Qualified","FM","0.22","Residential","1930","1152","$190.97","4052R-WILLOW STREET"
"163C2 D002A","475 WILLOW ST","6/10/2015","$287,357.00","Qualified","FM","0.25","Residential","2009","414","$119.83","4052R-WILLOW STREET"
