"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"171D2 G008","440 BALDWIN ST","7/7/2021","$220,000.00","Qualified","FM","0","Residential","1986","1152","$190.97","5044R-BALDWIN SQUARE"
"171D2 G007","440 BALDWIN ST","12/9/2019","$185,100.00","Qualified","FM","0","Residential","1986","1152","$160.68","5044R-BALDWIN SQUARE"
"171D2 G010","440 BALDWIN ST","7/13/2017","$138,000.00","Qualified","FM","0","Residential","1986","1152","$119.79","5044R-BALDWIN SQUARE"
"171D2 G009","440 BALDWIN ST","6/7/2017","$142,000.00","Qualified","FM","0","Residential","1986","1152","$123.26","5044R-BALDWIN SQUARE"
